review_type,university,field_of_research,researcher_id,researcher_name,publication_id,title,review_reason,source_url
researcher,The University of Melbourne,Accounting,unimelb-accounting-044,Dr Maiying Sui,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/accounting/maiying-sui
researcher,The University of Melbourne,Accounting,unimelb-accounting-045,Dr Michael Taouk,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/accounting/michael-taouk
researcher,The University of Melbourne,Accounting,unimelb-accounting-046,Mr Eu-Jin Teo,,,ORCID returned no OpenAlex author,https://findanexpert.unimelb.edu.au/profile/52200
researcher,The University of Melbourne,Accounting,unimelb-accounting-047,Ms Di (Demi) Wang,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/accounting/demi-wang
researcher,The University of Melbourne,Accounting,unimelb-accounting-049,Ms Sarah Yang Spencer,,,academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://findanexpert.unimelb.edu.au/profile/826429
researcher,The University of Melbourne,Finance,unimelb-finance-001,Dr Gil Aharoni,,,ORCID returned no OpenAlex author,https://findanexpert.unimelb.edu.au/profile/144989
researcher,The University of Melbourne,Finance,unimelb-finance-003,Dr Elizabeth Bowman,,,possibly non-academic role; no Find an Expert profile linked; academic level could not be mapped automatically; Name maps to 2 internal IDs and 1 ORCIDs; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/elizabeth-bowman
researcher,The University of Melbourne,Finance,unimelb-finance-005,Dr Shuang Chen,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/shuang-chen
researcher,The University of Melbourne,Finance,unimelb-finance-008,Assaf Dekel,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/assaf-dekel
researcher,The University of Melbourne,Finance,unimelb-finance-009,Dr Juan Pablo Franco,,,appointment category requires client decision; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://findanexpert.unimelb.edu.au/profile/803361
researcher,The University of Melbourne,Finance,unimelb-finance-010,Jon Gauntlett,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/jon-gauntlett
researcher,The University of Melbourne,Finance,unimelb-finance-011,Dr Marina Gertsberg,,,ORCID returned no OpenAlex author,https://findanexpert.unimelb.edu.au/profile/955361
researcher,The University of Melbourne,Finance,unimelb-finance-013,Professor John Handley,,,ORCID returned no OpenAlex author,https://findanexpert.unimelb.edu.au/profile/116
researcher,The University of Melbourne,Finance,unimelb-finance-014,Allan Horsfall,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/allan-horsfall
researcher,The University of Melbourne,Finance,unimelb-finance-017,Associate Professor Hae Won (Henny) Jung,,,No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://findanexpert.unimelb.edu.au/profile/510793
researcher,The University of Melbourne,Finance,unimelb-finance-018,Associate Professor Patrick J. Kelly,,,No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://findanexpert.unimelb.edu.au/profile/437404
researcher,The University of Melbourne,Finance,unimelb-finance-019,Dr Minsoo Kim,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/minsoo-kim
researcher,The University of Melbourne,Finance,unimelb-finance-020,Professor Paul Kofman,,,appointment category requires client decision,https://findanexpert.unimelb.edu.au/profile/7994
researcher,The University of Melbourne,Finance,unimelb-finance-022,Dr Gabriele Lattanzio,,,no Find an Expert profile linked,https://fbe.unimelb.edu.au/our-people/staff/finance/gabriele-lattanzio
researcher,The University of Melbourne,Finance,unimelb-finance-023,Dr Natalie (Nhung) Le,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/natalie-le
researcher,The University of Melbourne,Finance,unimelb-finance-024,Tania Lee,,,teaching/education-focused role; no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/tania-lee
researcher,The University of Melbourne,Finance,unimelb-finance-025,Dr Bob Li,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/bob-li
researcher,The University of Melbourne,Finance,unimelb-finance-028,Dr Lucie Lu,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/lucie-lu
researcher,The University of Melbourne,Finance,unimelb-finance-029,Dr Maurice McCourt,,,teaching/education-focused role,https://findanexpert.unimelb.edu.au/profile/833272
researcher,The University of Melbourne,Finance,unimelb-finance-030,Dr Mrinal Mishra,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/mrinal-mishra
researcher,The University of Melbourne,Finance,unimelb-finance-032,Professor Federico Nardari,,,ORCID returned no OpenAlex author,https://findanexpert.unimelb.edu.au/profile/551184
researcher,The University of Melbourne,Finance,unimelb-finance-033,Dr Gaby Nardari,,,teaching/education-focused role; no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/gaby-berhe-nardari
researcher,The University of Melbourne,Finance,unimelb-finance-034,Dr Anthony Ng,,,teaching/education-focused role; no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/anthony-ng
researcher,The University of Melbourne,Finance,unimelb-finance-035,Dr Linh Nguyen,,,teaching/education-focused role; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://findanexpert.unimelb.edu.au/profile/999882
researcher,The University of Melbourne,Finance,unimelb-finance-036,Dr Hoonsuk Park,,,no Find an Expert profile linked,https://fbe.unimelb.edu.au/our-people/staff/finance/hoonsuk-park
researcher,The University of Melbourne,Finance,unimelb-finance-037,Dr Hung (Harry) Viet Pham,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/hung-harry-viet-pham
researcher,The University of Melbourne,Finance,unimelb-finance-039,Dr Chander Shekhar,,,ORCID returned no OpenAlex author,https://findanexpert.unimelb.edu.au/profile/1994
researcher,The University of Melbourne,Finance,unimelb-finance-040,Dr Zhen Shi,,,No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://findanexpert.unimelb.edu.au/profile/250294
researcher,The University of Melbourne,Finance,unimelb-finance-041,Bryan Tan,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/bryan-tan
researcher,The University of Melbourne,Finance,unimelb-finance-043,Dr. Xiaoting Wei,,,teaching/education-focused role; no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/xiaoting-wei
researcher,The University of Melbourne,Finance,unimelb-finance-045,Dr Jun Yu,,,no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/cabe/jun-yu
researcher,The University of Melbourne,Finance,unimelb-finance-047,Associate Professor Zhuo Zhong,,,ORCID returned no OpenAlex author,https://findanexpert.unimelb.edu.au/profile/667468
researcher,The University of Melbourne,Finance,unimelb-finance-048,Dr Yun (Tracy) Zhou,,,teaching/education-focused role; no Find an Expert profile linked; academic level could not be mapped automatically; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/yun-tracy-zhou
researcher,The University of Melbourne,Finance,unimelb-finance-049,Dr Silvia Zia,,,teaching/education-focused role; no Find an Expert profile linked; No Minerva internal-author identity found in the departmental seed collection; No ORCID; automatic name-only OpenAlex matching is disabled,https://fbe.unimelb.edu.au/our-people/staff/finance/silvia-zia
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,uwa-pub-ce4b53fc832a157e,The Effects of Decarbonization on Corporate Cash Holdings,Same normalized title/year has different DOI versions (10.1016/j.ememar.2025.101356; 10.2139/ssrn.4997867); primary CSV retained the higher-priority record,https://research-repository.uwa.edu.au/en/publications/the-effects-of-decarbonization-on-corporate-cash-holdings/
duplicate_publication_version,The University of Melbourne,Finance,unimelb-finance-031,Professor Carsten Murawski,unimelb-pub-238d45fda4443649,Caloric Primary Rewards Systematically Alter Time Perception,Same normalized title/year has different DOI versions (10.31234/osf.io/aps6u; 10.1037/xhp0000418); primary CSV retained the higher-priority record,https://hdl.handle.net/11343/300042
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,openalex-pub-0c85c5fa20964b48,The Impact of Social Trust on Loan Grants and Default Risk: Evidence from China's Regional Commercial Banks During Branching Policy Changes,Same normalized title/year has different DOI versions (10.1016/j.econlet.2023.111218; 10.2139/ssrn.4366577); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4366577
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,openalex-pub-797d4c863b7dae7b,"Cash, Crisis, and Capers: The Uk's Cashbox Policy During Covid-19",Same normalized title/year has different DOI versions (10.1016/j.econlet.2024.111760; 10.2139/ssrn.4763487); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4763487
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-001,Alex Yang,openalex-pub-6f02ddfaef7c6005,AI Competition and Firm Value: Evidence from DeepSeek's Disruption,Same normalized title/year has different DOI versions (10.1016/j.frl.2025.107447; 10.2139/ssrn.5208942); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5208942
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-002,Alex Zhang,openalex-pub-55bb6223fc2dd34a,AI meets banks: the key to reducing risk,Same normalized title/year has different DOI versions (10.2139/ssrn.6641922; 10.2139/ssrn.6914531); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.6914531
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-002,Alex Zhang,openalex-pub-ea5e8b7ebeee0b06,Artificial intelligence innovation and the cost of bank loans,Same normalized title/year has different DOI versions (10.2139/ssrn.6463682; 10.2139/ssrn.6720786); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.6720786
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-004,David Gilchrist,openalex-pub-d5f8e2a1266415e4,Challenges of Delivering Regional and Remote Human Services and Supports,Same normalized title/year has different DOI versions (10.1007/978-3-030-51812-7; 10.1007/978-3-030-51812-7_208-1); primary CSV retained the higher-priority record,https://doi.org/10.1007/978-3-030-51812-7_208-1
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-004,David Gilchrist,openalex-pub-ce9eaf2218a5463b,Challenges of Delivering Regional and Remote Human Services and Supports,Same normalized title/year has different DOI versions (10.1007/978-3-030-51812-7_208-2; 10.1007/978-3-030-87745-3_208); primary CSV retained the higher-priority record,https://doi.org/10.1007/978-3-030-87745-3_208
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-007,George Shan,openalex-pub-dc437a80c60a7409,Customer Information Disclosure and Corporate Financing Constraints,Same normalized title/year has different DOI versions (10.1016/j.irfa.2023.102822; 10.2139/ssrn.4368347); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4368347
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-010,Lyndie Bayne,openalex-pub-cff7ddd47ef25132,Connectivity and Boundaries of Climate-related disclosures in Annual Reports,Same normalized title/year has different DOI versions (10.2139/ssrn.5265349; 10.2139/ssrn.5034664); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5034664
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-010,Lyndie Bayne,openalex-pub-643e366b5c8fc828,Connectivity and Boundaries of Climate-Related Disclosures in Annual Reports,Same normalized title/year has different DOI versions (10.2139/ssrn.5265349; 10.2139/ssrn.5264024); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5264024
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-014,Prerana Agrawal,openalex-pub-cff7ddd47ef25132,Connectivity and Boundaries of Climate-related disclosures in Annual Reports,Same normalized title/year has different DOI versions (10.2139/ssrn.5265349; 10.2139/ssrn.5034664); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5034664
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-014,Prerana Agrawal,openalex-pub-643e366b5c8fc828,Connectivity and Boundaries of Climate-Related Disclosures in Annual Reports,Same normalized title/year has different DOI versions (10.2139/ssrn.5265349; 10.2139/ssrn.5264024); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5264024
duplicate_publication_version,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,openalex-pub-b09bf88ee19fcb06,Solvency Risk of Microfinance Institutions: Does National Culture Matter?,Same normalized title/year has different DOI versions (10.2139/ssrn.5137800; 10.2139/ssrn.5688642); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5688642
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,openalex-pub-f3fe47f97999bc72,Wealth transfer in Australian equity issuances,Same normalized title/year has different DOI versions (10.4225/03/58aba70d01dfb; 10.26180/4669492); primary CSV retained the higher-priority record,https://doi.org/10.26180/4669492
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,openalex-pub-90276c664c6fe50d,Wealth transfer in Australian equity issuances,Same normalized title/year has different DOI versions (10.4225/03/58aba70d01dfb; 10.26180/4669492.v1); primary CSV retained the higher-priority record,https://doi.org/10.26180/4669492.v1
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-005,Elizabeth Ooi,openalex-pub-0ade513482f387cc,Governance of pension funds: interlocking and compensation of Australian superannuation fund boards,Same normalized title/year has different DOI versions (10.4225/03/58c11ca1d2fec; 10.26180/4558846); primary CSV retained the higher-priority record,https://doi.org/10.26180/4558846
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-005,Elizabeth Ooi,openalex-pub-8ad1c44b5a7aba3f,Governance of pension funds: interlocking and compensation of Australian superannuation fund boards,Same normalized title/year has different DOI versions (10.4225/03/58c11ca1d2fec; 10.26180/4558846.v1); primary CSV retained the higher-priority record,https://doi.org/10.26180/4558846.v1
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-867af1680efa35d1,ESG Rating Divergence and Audit Fees: Evidence from China,Same normalized title/year has different DOI versions (10.1016/j.frl.2024.105749; 10.2139/ssrn.4798780); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4798780
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-e47d6b510a852f46,Reverse Merger Audit Fee Premium: Evidence from China,Same normalized title/year has different DOI versions (10.2139/ssrn.4385891; 10.2139/ssrn.4495446); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4495446
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-351dcef035600cd8,Are Investors Attentive Before a One-Off Holiday?,Same normalized title/year has different DOI versions (10.1108/jal-08-2024-0219; 10.2139/ssrn.4734139); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4734139
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-70ba3f068d1526ed,Divine Dividends: How Religious Traditions Shape Corporate Payout Policies,Same normalized title/year has different DOI versions (10.1016/j.jimonfin.2025.103357; 10.2139/ssrn.5166861); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5166861
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-a4a46112a4588e6f,Divine Dividends: How Religious Traditions Shape Corporate Payout Policies,Same normalized title/year has different DOI versions (10.1016/j.jimonfin.2025.103357; 10.2139/ssrn.5174373); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5174373
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-42f97250400d81e1,Pressure from Parallels: The Role of Accounting Comparability in Shaping Corporate Innovation,Same normalized title/year has different DOI versions (10.2139/ssrn.5237129; 10.2139/ssrn.5234458); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5234458
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-399176f42c75a575,"Code, Control, and Cybersecurity: How Board it Expertise Shapes Corporate Risk Management",Same normalized title/year has different DOI versions (10.1108/jal-06-2025-0320; 10.2139/ssrn.5394247); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5394247
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-8fc71cf96f10711d,Biodiversity Risk and Payment Methods in Mergers & Acquisitions,Same normalized title/year has different DOI versions (10.1016/j.frl.2025.108892; 10.2139/ssrn.5511423); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5511423
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,openalex-pub-f0f28bb7bceef661,The Power of a Name: Surname Culture and Corporate Earnings Management,Same normalized title/year has different DOI versions (10.2139/ssrn.5642418; 10.2139/ssrn.5763075); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5763075
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,openalex-pub-9cba2204ef9f61f2,Collectivist culture,Same normalized title/year has different DOI versions (10.17632/chw3drwrvv.1; 10.17632/chw3drwrvv); primary CSV retained the higher-priority record,https://doi.org/10.17632/chw3drwrvv
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,openalex-pub-c77b451f3dd8e9cb,"Family Control and Ownership, Corporate Culture and ESG Performance in Thailand",Same normalized title/year has different DOI versions (10.1002/csr.70774; 10.2139/ssrn.6909558); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.6909558
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,openalex-pub-9beb72dbd1afefb0,Forecasting Bitcoin Volatility: Evidence from the Options Market,Same normalized title/year has different DOI versions (10.1002/fut.22144; 10.2139/ssrn.3554542); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.3554542
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,openalex-pub-4f4be69bec1404e0,Cryptocurrency Price-based Comovement,Same normalized title/year has different DOI versions (10.1016/j.iref.2025.104635; 10.2139/ssrn.5503278); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5503278
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,openalex-pub-28d396510f863bea,Risk-On/Risk-Off: Financial Market Response to Investor Fear,Same normalized title/year has different DOI versions (10.1016/j.frl.2016.03.010; 10.2139/ssrn.2717330); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.2717330
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,openalex-pub-72edd4b032a03727,RBA Monetary Policy Communication: The Response of Australian Interest Rate Futures to Changes in RBA Monetary Policy,Same normalized title/year has different DOI versions (10.1016/j.pacfin.2012.04.002; 10.2139/ssrn.2004002); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.2004002
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,openalex-pub-0efd5798c3d09845,Classification of RBA Monetary Policy Announcements Using ChatGPT,Same normalized title/year has different DOI versions (10.1016/j.frl.2023.104514; 10.2139/ssrn.4527621); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4527621
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,openalex-pub-13a4cf025bf4ba2f,FX Market Returns and Their Relationship to Investor Fear,Same normalized title/year has different DOI versions (10.1111/irfi.12083; 10.2139/ssrn.2712558); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.2712558
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,openalex-pub-f6942a1de6089867,News Sentiment and Measures of Bank Credit Risk,Same normalized title/year has different DOI versions (10.2139/ssrn.2443716; 10.2139/ssrn.2385076); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.2385076
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,openalex-pub-2869cca2730c3a8a,News Sentiment and Measures of Bank Credit Risk,Same normalized title/year has different DOI versions (10.2139/ssrn.2443716; 10.2139/ssrn.2389207); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.2389207
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,openalex-pub-a75743b4605d06c3,Nonstandard Errors,Same normalized title/year has different DOI versions (10.1111/jofi.13337; 10.26181/27041872); primary CSV retained the higher-priority record,https://doi.org/10.26181/27041872
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-014,Mosharraf Hossain,openalex-pub-b09bf88ee19fcb06,Solvency Risk of Microfinance Institutions: Does National Culture Matter?,Same normalized title/year has different DOI versions (10.2139/ssrn.5137800; 10.2139/ssrn.5688642); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5688642
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,openalex-pub-80ff93cf746b0a79,Great (Retirement) Expectations: A Review of Retirement Income Policy and Changes to Expected and Preferred Retirement Age of Australian Workers,Same normalized title/year has different DOI versions (10.1111/1467-8462.70040; 10.2139/ssrn.6332758); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.6332758
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-016,Raymond Da Silva Rosa,openalex-pub-7f3fe0aee87746c0,Show Me Your Hand: An Examination of Voting Methods at Annual General Meetings,Same normalized title/year has different DOI versions (10.1016/j.pacfin.2024.102576; 10.2139/ssrn.4976124); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4976124
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-017,Rui Zhong,openalex-pub-11f39e1dff550cfb,The Equity Market Response to Climate Change Litigation,Same normalized title/year has different DOI versions (10.1016/j.frl.2024.105870; 10.2139/ssrn.4822079); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.4822079
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-020,Vincent Chong,openalex-pub-b09bf88ee19fcb06,Solvency Risk of Microfinance Institutions: Does National Culture Matter?,Same normalized title/year has different DOI versions (10.2139/ssrn.5137800; 10.2139/ssrn.5688642); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5688642
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-022,Yihui Lan,openalex-pub-87572d189bdce5d8,Understanding Alcohol Consumption across Countries,Same normalized title/year has different DOI versions (10.1080/00036846.2020.1735621; 10.22004/ag.econ.305249); primary CSV retained the higher-priority record,https://doi.org/10.22004/ag.econ.305249
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-022,Yihui Lan,openalex-pub-f153d66f373fb8ea,Country-level inflation transmission and responsiveness to global inflation: Bias-adjusted evidence,Same normalized title/year has different DOI versions (10.2139/ssrn.5428202; 10.2139/ssrn.5428204); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5428204
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-022,Yihui Lan,openalex-pub-a1dadbfcbf820429,Biodiversity Risk Exposure and Analysts’ Forecasts,Same normalized title/year has different DOI versions (10.2139/ssrn.5711245; 10.2139/ssrn.5871507); primary CSV retained the higher-priority record,https://doi.org/10.2139/ssrn.5871507
duplicate_publication_version,The University of Western Australia,Finance,uwa-finance-022,Yihui Lan,openalex-pub-3310142667a1611c,"A Highly Sensitive, Ultrawide-Range Temperature–Pressure Dual-Mode Sensing Platform for Battery Health and Marine Monitoring",Same normalized title/year has different DOI versions (10.1021/acsami.6c02665; 10.1021/acsami.6c02665.s001); primary CSV retained the higher-priority record,https://doi.org/10.1021/acsami.6c02665.s001
duplicate_publication_version,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,openalex-pub-b98615c7d41a8c8e,PHYSICIANS AND RESOURCE MANAGEMENT: THE ROLE OF ACCOUNTING AND NON-ACCOUNTING CONTROLS,Same normalized title/year has different DOI versions (10.1111/j.1468-0408.1996.tb00419.x; 10.1111/j.1468-0408.1996.tb00184.x); primary CSV retained the higher-priority record,https://doi.org/10.1111/j.1468-0408.1996.tb00184.x
