publication_id,source_record_id,title,publication_year,publication_status,article_url,doi,journal_name,issn,eissn,all_issns,volume,issue,pages,authors,author_count,publication_type,open_access,scopus_url,field_of_research,official_source,source_url
uwa-pub-84d8e7af75538832,to-risk-or-not-to-risk-anxiety-and-the-calibration-between-risk-p,To Risk or Not to Risk: Anxiety and the Calibration Between Risk Perception and Danger Mitigation,2016,Published - 1 Jun 2016,https://research-repository.uwa.edu.au/en/publications/to-risk-or-not-to-risk-anxiety-and-the-calibration-between-risk-p/,10.1037/xlm0000210,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,0278-7393,,0278-7393,42,6,985-995,"Lies Notebaert, Stijn Masschelein, Bridget Wright, Colin Macleod",3,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/84951334962#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/to-risk-or-not-to-risk-anxiety-and-the-calibration-between-risk-p/
uwa-pub-0a79a01b05570290,tokyo-the-australian-not-for-profit-accounting-system,Tokyo - The Australian Not-for-profit Accounting System,2025,Published - 24 Jul 2025,https://research-repository.uwa.edu.au/en/publications/tokyo-the-australian-not-for-profit-accounting-system/,,,,,,,,,"David Gilchrist, Masayuki Deguchi (Contributor)",1,Research output: Contribution to conference › Conference presentation/ephemera,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/tokyo-the-australian-not-for-profit-accounting-system/
uwa-pub-bf078090e7ed684a,too-little-too-complex-the-public-sector-and-the-reduced-disclosu,"Too Little, Too Complex? The Public Sector and the Reduced Disclosure Regime",2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/too-little-too-complex-the-public-sector-and-the-reduced-disclosu/,,Public Accountant,,,,27,5,,"David Gilchrist, Robyn Pilcher, John Evans",1,Research output: Contribution to journal › Article,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/too-little-too-complex-the-public-sector-and-the-reduced-disclosu/
uwa-pub-54edad7498114fac,total-quality-management-market-competition-and-organizational-pe,"Total Quality Management, Market Competition and Organizational Performance",2004,Published - 2004,https://research-repository.uwa.edu.au/en/publications/total-quality-management-market-competition-and-organizational-pe/,10.1016/j.bar.2003.10.006,British Accounting Review,0890-8389,,0890-8389,36,2,155-172,"Vincent Chong, M.J. Rundus",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/2942590209#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/total-quality-management-market-competition-and-organizational-pe/
uwa-pub-7d1a10ac3194aa79,tough-ratings-tougher-sell-how-different-types-of-adjustment-affe,"Tough Ratings, Tougher Sell: How Different Types of Adjustment Affect Managers’ Asymmetric Algorithm Use in Performance Evaluation Judgments",2026,Published - May 2026,https://research-repository.uwa.edu.au/en/publications/tough-ratings-tougher-sell-how-different-types-of-adjustment-affe/,10.2308/tar-2023-0610,Accounting Review,1558-7967,,1558-7967,101,3,413-440,"Fangbin Lin, Mandy Cheng, Kerry Humphreys",1,Research output: Contribution to journal › Article › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/tough-ratings-tougher-sell-how-different-types-of-adjustment-affe/
uwa-pub-de94981d2a66c840,trade-interdependence-and-comparative-advantage-between-china-and,Trade interdependence and comparative advantage between China and countries along the Belt and Road,2020,Published - 2020,https://research-repository.uwa.edu.au/en/publications/trade-interdependence-and-comparative-advantage-between-china-and/,10.1142/9789811212239_0003,,,,,,,37--65,"Chengyu Que, Fan Zhang, Alex Zhang, Zhaoyong Zhang",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,https://www.scopus.com/pages/publications/85089374707#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/trade-interdependence-and-comparative-advantage-between-china-and/
uwa-pub-9195b53dd7352dd3,transnational-education-is-it-a-reputation-driver,Transnational Education: is it a reputation driver?,2019,Published - 2019,https://research-repository.uwa.edu.au/en/publications/transnational-education-is-it-a-reputation-driver/,,,,,,,,,Thanesvary Subraamanniam,1,Research output: Contribution to conference › Conference presentation/ephemera,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/transnational-education-is-it-a-reputation-driver/
uwa-pub-364963190714b896,turning-blue-sky-in-solid-ground-the-prospects-of-not-for-profit-,Turning Blue Sky in Solid Ground: The Prospects of Not-for-profit Reporting Arising Out of Recent Sector-Wide Reviews,2009,Published - 2009,https://research-repository.uwa.edu.au/en/publications/turning-blue-sky-in-solid-ground-the-prospects-of-not-for-profit-/,,National Accountant,1039-608X,,1039-608X,26,4,,David Gilchrist,1,Research output: Contribution to journal › Article,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/turning-blue-sky-in-solid-ground-the-prospects-of-not-for-profit-/
uwa-pub-4938059b5cf0aea4,turnover-intentions-in-australian-public-accounting-firms-a-test-,Turnover intentions in Australian public accounting firms: A test of the antecedents and consequences of job burnout,2000,Published - 2000,https://research-repository.uwa.edu.au/en/publications/turnover-intentions-in-australian-public-accounting-firms-a-test-/,,,,,,12,,219--222,"Vincent Chong, G. Monroe",1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/turnover-intentions-in-australian-public-accounting-firms-a-test-/
uwa-pub-2e5f0363fd2ce071,understanding-reporting-boundaries-in-annual-reports-a-conceptual,Understanding reporting boundaries in annual reports: a conceptual framework,2022,Published - 30 May 2022,https://research-repository.uwa.edu.au/en/publications/understanding-reporting-boundaries-in-annual-reports-a-conceptual/,10.1108/aaaj-01-2020-4387,"Accounting, Auditing and Accountability Journal",0951-3574,,0951-3574,35,5,1316-1348,Lyndie Bayne,1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85121499868#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/understanding-reporting-boundaries-in-annual-reports-a-conceptual/
uwa-pub-e486d2012172a118,universite-lumiere-lyon-2-project-citizens-first-the-development-,Universite Lumiere Lyon 2 - Project: Citizens First - The Development and Status of the French Welfare State,2025,Published - 2025,https://research-repository.uwa.edu.au/en/publications/universite-lumiere-lyon-2-project-citizens-first-the-development-/,,,,,,,,,"David Gilchrist, Kate Searle, Rebeca Gomez Betancourt",1,Research output: Other contribution,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/universite-lumiere-lyon-2-project-citizens-first-the-development-/
uwa-pub-9d487e760d6d82d9,university-of-leicester-building-public-value-via-the-third-secto,University of Leicester: Building Public Value Via The Third Sector - Direct and Indirect Value Adding,2025,Published - 19 Nov 2025,https://research-repository.uwa.edu.au/en/publications/university-of-leicester-building-public-value-via-the-third-secto/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/university-of-leicester-building-public-value-via-the-third-secto/
uwa-pub-b172f17c812bcd6f,university-of-notre-dame-australia-business-school-seminar-series,University of Notre Dame Australia Business School Seminar Series: Nonprofit Accounting Standards & Decision Usefulness,2021,Published - 29 Oct 2021,https://research-repository.uwa.edu.au/en/publications/university-of-notre-dame-australia-business-school-seminar-series/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/university-of-notre-dame-australia-business-school-seminar-series/
uwa-pub-ebbc3b5952892d83,university-of-notre-dame-australia-cobra-an-overview-of-the-nfp-s,University of Notre Dame Australia COBRA - An Overview of the NFP Sector,2016,Published - 2016,https://research-repository.uwa.edu.au/en/publications/university-of-notre-dame-australia-cobra-an-overview-of-the-nfp-s/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/university-of-notre-dame-australia-cobra-an-overview-of-the-nfp-s/
uwa-pub-3c650505462cfba8,university-of-notre-dame-australia-public-choice-seminar-the-ndis,University of Notre Dame Australia Public Choice Seminar - The NDIS & Self Interest: A Case Study,2020,Published - 27 Jul 2020,https://research-repository.uwa.edu.au/en/publications/university-of-notre-dame-australia-public-choice-seminar-the-ndis/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/university-of-notre-dame-australia-public-choice-seminar-the-ndis/
uwa-pub-bc1c5c9ea98a8a1a,unlimited-buy-backs-what-are-they-good-for,Unlimited buy-backs: What are they good for?,2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/unlimited-buy-backs-what-are-they-good-for/,,Australian Journal of Corporate Law,1037-4124,,1037-4124,25,2,176-208,"Mark Holub, Jason Mitchell",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/unlimited-buy-backs-what-are-they-good-for/
uwa-pub-2039e341a7d4e7f4,unlimited-buybacks-what-are-they-good-for,Unlimited buybacks what are they good for?,2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/unlimited-buybacks-what-are-they-good-for/,,Australian Journal of Corporate Law,1037-4124,,1037-4124,25,2,176-208,"Mark Holub, Jason Mitchell",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/unlimited-buybacks-what-are-they-good-for/
uwa-pub-1487dfaf6ca2d809,urban-rail-transit-and-labour-cost-stickiness-evidence-from-china,Urban Rail Transit and Labour Cost Stickiness: Evidence From China,2026,E-pub ahead of print - 6 Apr 2026,https://research-repository.uwa.edu.au/en/publications/urban-rail-transit-and-labour-cost-stickiness-evidence-from-china/,10.1111/acfi.70213,Accounting and Finance,0810-5391,,0810-5391,,,,"Guoliang Chen, Yuan George Shan, Wuqing Wu",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/urban-rail-transit-and-labour-cost-stickiness-evidence-from-china/
uwa-pub-e4b662a4893b3334,us-resource-company-environmental-disclosure-practices-what-where,"US Resource Company Environmental Disclosure Practices: What, Where and How?",2004,Published - 2004,https://research-repository.uwa.edu.au/en/publications/us-resource-company-environmental-disclosure-practices-what-where/,,,,,,4,,1--32,"A. Razeed, G. Tower, Phil Hancock, R. Taplin",1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/us-resource-company-environmental-disclosure-practices-what-where/
uwa-pub-211f53c86f4621d0,user-requirements-for-not-for-profit-entity-financial-reporting-a,User requirements for not-for-profit entity financial reporting: an international comparison,2007,Published - 2007,https://research-repository.uwa.edu.au/en/publications/user-requirements-for-not-for-profit-entity-financial-reporting-a/,,Australian Accounting Review,1035-6908,,1035-6908,17,1,26-37,"L.A. Kilcullen, Phil Hancock, Izan Izan",2,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85012207505#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/user-requirements-for-not-for-profit-entity-financial-reporting-a/
