name,job_title,academic_level,field_of_research,profile_url,university,orcid,title,doi,author_count,year,article_url,source,citation_percentile,journal_name,issn,quality_rank,impact_factor
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,The Lifetime Price of Harm - Economic Costs of Sexual Violence and the Case for Early Intervention in Australia,,2,2025,https://research-repository.uwa.edu.au/en/publications/the-lifetime-price-of-harm-economic-costs-of-sexual-violence-and--2/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Tokyo - The Australian Not-for-profit Accounting System,,2,2025,https://research-repository.uwa.edu.au/en/publications/tokyo-the-australian-not-for-profit-accounting-system/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Universite Lumiere Lyon 2 - Project: Citizens First - The Development and Status of the French Welfare State,,3,2025,https://research-repository.uwa.edu.au/en/publications/universite-lumiere-lyon-2-project-citizens-first-the-development-/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,University of Leicester: Building Public Value Via The Third Sector - Direct and Indirect Value Adding,,1,2025,https://research-repository.uwa.edu.au/en/publications/university-of-leicester-building-public-value-via-the-third-secto/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Value of the Not-for-profit Sector 2025: The Fourth Examination of the Economic Contribution of the Not-for-profit Sector in the Northern Territory,,2,2025,https://research-repository.uwa.edu.au/en/publications/value-of-the-not-for-profit-sector-2025-the-fourth-examination-of/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Book Review: Histories of Fascism and Anti-Fascism in Australia,10.3828/labourhistory.2024.23,1,2024,https://research-repository.uwa.edu.au/en/publications/book-review-histories-of-fascism-and-anti-fascism-in-australia/,pure,,Labour History,0023-6942,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Can Network Analysis Identify Market Problems in Quasi-Markets? : A Proof-of-concept Study on the National Disability Insurance Scheme,10.1111/1467-8500.12608,8,2024,https://research-repository.uwa.edu.au/en/publications/can-network-analysis-identify-market-problems-in-quasi-markets-a-/,pure,,Australian Journal of Public Administration,0313-6647,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,"Grey Lines in Grey Literature: Incorporating grey literature value into the research, development and evaluation of public policy and the social sciences",,2,2024,https://research-repository.uwa.edu.au/en/publications/grey-lines-in-grey-literature-incorporating-grey-literature-value-2/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Managing Government Commissioning and Philanthropic Expectations: Earnings Management in Australian Nonprofit Disability Service Providers,10.1108/jal-05-2023-0073,3,2024,https://research-repository.uwa.edu.au/en/publications/managing-government-commissioning-and-philanthropic-expectations-/,pure,,Journal of Accounting Literature,0737-4607,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Mythical Realities: Challenging the Government/Nonprofit Nexus in Community Services Delivery,,2,2024,https://research-repository.uwa.edu.au/en/publications/mythical-realities-challenging-the-governmentnonprofit-nexus-in-c/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Myths and Misunderstandings Derailing Nonprofit Effectiveness,,1,2024,https://research-repository.uwa.edu.au/en/publications/myths-and-misunderstandings-derailing-nonprofit-effectiveness/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Relational Contracting Theory and Internal Audit: Chief Audit Executives' Perspectives on Creating and Strengthening Trust by Building Credibility and Clarity,10.1111/ijau.12314,5,2024,https://research-repository.uwa.edu.au/en/publications/relational-contracting-theory-and-internal-audit-chief-audit-exec/,pure,,International Journal of Auditing,1099-1123,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,The Value of the Northern Territory Nonprofit Sector: Snapshot Report 2024,,2,2024,https://research-repository.uwa.edu.au/en/publications/the-value-of-the-northern-territory-nonprofit-sector-snapshot-rep/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Third Sector Organisations and Achieving Sustainability: The Role of Funding Policy,,2,2024,https://research-repository.uwa.edu.au/en/publications/third-sector-organisations-and-achieving-sustainability-the-role-/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Using Turnover Size to Determine Charities' Reporting Requirements: Should Turnover Metrics Drive Reporting Regimes?,,4,2024,https://research-repository.uwa.edu.au/en/publications/using-turnover-size-to-determine-charities-reporting-requirements-2/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Western Australia's 2024 Sustainable Funding Survey Report,,2,2024,https://research-repository.uwa.edu.au/en/publications/western-australias-2024-sustainable-funding-survey-report/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Women in the West Australian Parliament Annotated Bibliography,,3,2024,https://research-repository.uwa.edu.au/en/publications/women-in-the-west-australian-parliament-annotated-bibliography/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Barriers to the Usefulness of Nonprofit Financial Statements: Perspectives from Key Internal Stakeholders,10.1111/auar.12401,3,2023,https://research-repository.uwa.edu.au/en/publications/barriers-to-the-usefulness-of-nonprofit-financial-statements-pers/,pure,,Australian Accounting Review,1835-2561,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Challenging Existing Frameworks for Price Indexation in Australian Human Services Procurement: Achieving Sustainability,,2,2023,https://research-repository.uwa.edu.au/en/publications/challenging-existing-frameworks-for-price-indexation-in-australia/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,From Golden Age to Disappointment: Women in the Parliament of Western Australia,,2,2023,https://research-repository.uwa.edu.au/en/publications/from-golden-age-to-disappointment-women-in-the-parliament-of-west/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Grey Lines in Grey Literature: Incorporating Grey Literature Value into the Research and Evaluation of Public Policy and the Social Sciences,,2,2023,https://research-repository.uwa.edu.au/en/publications/grey-lines-in-grey-literature-incorporating-grey-literature-value/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Human Services and Cost Indexation Methodologies in Australia,,2,2023,https://research-repository.uwa.edu.au/en/publications/human-services-and-cost-indexation-methodologies-in-australia/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Human Services Economic Paper 1: What is Indexation?,,2,2023,https://research-repository.uwa.edu.au/en/publications/human-services-economic-paper-1-what-is-indexation/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Human Services Economic Paper 2: Why the CPI and WPI are not Appropriate Bases for Human Services Funding Indexation,,2,2023,https://research-repository.uwa.edu.au/en/publications/human-services-economic-paper-2-why-the-cpi-and-wpi-are-not-appro/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Human Services Economic Paper 3: Markets and Human Services,,2,2023,https://research-repository.uwa.edu.au/en/publications/human-services-economic-paper-3-markets-and-human-services/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Human Services Economic Paper 4: Job Quality Threats to Human Services Sustainability,,2,2023,https://research-repository.uwa.edu.au/en/publications/human-services-economic-paper-4-job-quality-threats-to-human-serv/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Human Services Economic Paper 5: Myths and Biases Derailing Australian Human Service's Sustainability,,2,2023,https://research-repository.uwa.edu.au/en/publications/human-services-economic-paper-5-myths-and-biases-derailing-austra/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Policy Evaluation in the Hands of Philanthropists and NGOs: The Politics of Getting it Right,,2,2023,https://research-repository.uwa.edu.au/en/publications/policy-evaluation-in-the-hands-of-philanthropists-and-ngos-the-po/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Queensland's Community Services Funding Indexation: An Estimate for the 2023-2024 Budget Year,,2,2023,https://research-repository.uwa.edu.au/en/publications/queenslands-community-services-funding-indexation-an-estimate-for/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Queensland's Cost Indexation for Government Purchasing of Human Services,,2,2023,https://research-repository.uwa.edu.au/en/publications/queenslands-cost-indexation-for-government-purchasing-of-human-se/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,"See no Evil, Hear no Evil, Speak no Evil: The Grey Literature and Australia's Failure to Address Change in the National Disability Insurance Scheme",10.1002/ajs4.270,2,2023,https://research-repository.uwa.edu.au/en/publications/see-no-evil-hear-no-evil-speak-no-evil-the-grey-literature-and-au/,pure,,Australian Journal of Social Issues,1839-4655,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Silver Bullets and TED Talks: Sketching Ideas on the Government/Not-for-profit Nexus in the Australian Welfare State.,10.3316/informit.626105118844488,1,2023,https://research-repository.uwa.edu.au/en/publications/silver-bullets-and-ted-talks-sketching-ideas-on-the-governmentnot/,pure,,Third Sector Review,1323-9163,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Synthetic Control Method: A Tool for Comparative Case Studies in Economic History,10.1111/joes.12493,4,2023,https://research-repository.uwa.edu.au/en/publications/synthetic-control-method-a-tool-for-comparative-case-studies-in-e/,pure,,Journal of Economic Surveys,1467-6419,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,The Governance and Operation of Smaller Statutory Agencies: Output 1: Evidence Review Report,,3,2023,https://research-repository.uwa.edu.au/en/publications/the-governance-and-operation-of-smaller-statutory-agencies-output/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,The History and Impact of Women in the Parliament of Western Australia: From Golden Age to Disappointment,10.1080/08164649.2023.2280976,2,2023,https://research-repository.uwa.edu.au/en/publications/the-history-and-impact-of-women-in-the-parliament-of-western-aust/,pure,,Australian Feminist Studies,0816-4649,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Time To Get It Right: Indexation in Community Services,,2,2023,https://research-repository.uwa.edu.au/en/publications/time-to-get-it-right-indexation-in-community-services/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Western Australia's 2022 Sustainable Funding Survey Report,,2,2023,https://research-repository.uwa.edu.au/en/publications/western-australias-2022-sustainable-funding-survey-report/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,Western Australia's Cost Indexation for Government Purchasing of Human Services,,2,2023,https://research-repository.uwa.edu.au/en/publications/western-australias-cost-indexation-for-government-purchasing-of-h/,pure,,,,,
David Gilchrist,Professor,E,Accounting,https://research-repository.uwa.edu.au/en/persons/david-gilchrist/,UWA,0000-0003-0937-8934,A National Discourse in 75 Reports? What Grey Literature is Telling Us About the NDIS,,2,2022,https://research-repository.uwa.edu.au/en/publications/a-national-discourse-in-75-reports-what-grey-literature-is-tellin/,pure,,,,,
